start, 2012-11-26 15:08:25.520, 30
timestamp, sec, x, y, z, m11, m12, m13, m21, m22, m23, m31, m32, m33, heading, heading_acc
2012-11-26 15:08:38.102, 12.650452, 0.076508, -0.029373, -1.024994, 0.956513, 0.288718, -0.041541, -0.289576, 0.957017, -0.016270, 0.035058, 0.027592, 0.999004, 351.206635, 25.000000
2012-11-26 15:08:38.134, 12.682423, 0.062073, -0.043869, -1.166504, 0.942630, 0.330865, -0.044461, -0.332182, 0.942848, -0.026312, 0.033214, 0.039572, 0.998665, 350.206635, 25.000000
2012-11-26 15:08:38.166, 12.714015, 0.066742, -0.087128, -1.231644, 0.942630, 0.330865, -0.044461, -0.332182, 0.942848, -0.026312, 0.033214, 0.039572, 0.998665, 348.206635, 25.000000
2012-11-26 15:08:38.198, 12.746169, 0.037872, -0.028961, -1.255798, 0.936383, 0.347883, -0.046529, -0.349397, 0.936509, -0.029528, 0.033303, 0.043907, 0.998480, 347.206635, 25.000000
2012-11-26 15:08:38.231, 12.778779, 0.023315, 0.003891, -1.297531, 0.925737, 0.376204, -0.038481, -0.377460, 0.925430, -0.033209, 0.023118, 0.045268, 0.998707, 346.206635, 25.000000
2012-11-26 15:08:38.262, 12.809803, 0.073746, -0.005508, -1.188080, 0.925737, 0.376204, -0.038481, -0.377460, 0.925430, -0.033209, 0.023118, 0.045268, 0.998707, 345.206635, 25.000000
2012-11-26 15:08:38.293, 12.841299, 0.103821, 0.163071, -1.324142, 0.921763, 0.386114, -0.035629, -0.387238, 0.921383, -0.033174, 0.020020, 0.044375, 0.998814, 343.206635, 25.000000
2012-11-26 15:08:38.326, 12.873979, 0.089081, 0.224289, -1.388611, 0.917505, 0.395868, -0.038391, -0.397209, 0.916951, -0.037753, 0.020257, 0.049887, 0.998549, 342.206635, 25.000000
2012-11-26 15:08:38.358, 12.906019, 0.086609, 0.158707, -1.078323, 0.912093, 0.407592, -0.044210, -0.409437, 0.911130, -0.046935, 0.021150, 0.060910, 0.997919, 341.206635, 25.000000
2012-11-26 15:08:38.390, 12.938147, 0.077805, 0.143478, -0.911438, 0.908459, 0.416036, -0.040195, -0.417578, 0.907577, -0.043958, 0.018192, 0.056718, 0.998224, 340.206635, 25.000000
2012-11-26 15:08:38.422, 12.969687, 0.061905, 0.118927, -0.834564, 0.905034, 0.423999, -0.033724, -0.424932, 0.904788, -0.028138, 0.018582, 0.039796, 0.999035, 338.206635, 25.000000
2012-11-26 15:08:38.453, 13.001292, 0.077087, 0.095703, -0.837296, 0.900742, 0.433359, -0.029380, -0.433913, 0.900813, -0.015968, 0.019546, 0.027131, 0.999441, 338.206635, 25.000000
2012-11-26 15:08:38.485, 13.033396, 0.093384, 0.068512, -0.863724, 0.896117, 0.443095, -0.025312, -0.443438, 0.896252, -0.009777, 0.018354, 0.019985, 0.999632, 338.206635, 25.000000
2012-11-26 15:08:38.517, 13.065025, 0.052765, 0.044250, -0.849472, 0.891020, 0.453234, -0.025742, -0.453532, 0.891213, -0.006900, 0.019815, 0.017823, 0.999645, 338.206635, 25.000000
2012-11-26 15:08:38.551, 13.099180, 0.041122, 0.017700, -0.812088, 0.885229, 0.464469, -0.025255, -0.464758, 0.885412, -0.006737, 0.019233, 0.017701, 0.999658, 348.206635, 25.000000
2012-11-26 15:08:38.584, 13.131874, 0.030502, 0.002014, -0.756882, 0.879198, 0.475931, -0.022366, -0.476142, 0.879355, -0.004941, 0.017316, 0.014993, 0.999738, 351.206635, 25.000000
2012-11-26 15:08:38.613, 13.161043, 0.019257, 0.008545, -0.787674, 0.872842, 0.487669, -0.018065, -0.487744, 0.872987, 0.000272, 0.015903, 0.008573, 0.999837, 353.206635, 25.000000
2012-11-26 15:08:38.645, 13.192833, 0.033936, -0.035217, -0.782501, 0.865877, 0.500051, -0.014354, -0.500011, 0.865994, 0.006534, 0.015698, 0.001520, 0.999876, 355.206635, 25.000000
2012-11-26 15:08:38.677, 13.224960, 0.039291, -0.042816, -0.747849, 0.858840, 0.512181, -0.008080, -0.512053, 0.858843, 0.013840, 0.014028, -0.007749, 0.999872, 358.206635, 25.000000
2012-11-26 15:08:38.708, 13.256675, 0.040344, -0.021820, -0.906921, 0.850280, 0.526323, -0.002891, -0.526141, 0.850109, 0.022138, 0.014109, -0.017302, 0.999751, 359.206635, 25.000000
2012-11-26 15:08:38.741, 13.288955, 0.056473, -0.056870, -0.930389, 0.839366, 0.543565, -0.001375, -0.543405, 0.839174, 0.022314, 0.013283, -0.017982, 0.999750, 0.206635, 25.000000
2012-11-26 15:08:38.774, 13.322045, 0.060333, -0.111664, -0.936234, 0.827653, 0.561237, 0.001808, -0.561146, 0.827452, 0.020933, 0.010253, -0.018340, 0.999779, 1.206635, 25.000000
2012-11-26 15:08:38.806, 13.353700, 0.041687, -0.131729, -0.965149, 0.815982, 0.578074, 0.001951, -0.577962, 0.815747, 0.022720, 0.011542, -0.019666, 0.999740, 1.206635, 25.000000
2012-11-26 15:08:38.837, 13.385695, 0.041946, -0.130173, -1.081757, 0.802452, 0.596702, 0.004051, -0.596626, 0.802195, 0.022819, 0.010366, -0.020728, 0.999731, 1.206635, 25.000000
2012-11-26 15:08:38.869, 13.417539, 0.035172, -0.107986, -1.141144, 0.787010, 0.616926, 0.004247, -0.616835, 0.786728, 0.023954, 0.011437, -0.021472, 0.999704, 1.206635, 25.000000
2012-11-26 15:08:38.901, 13.449369, 0.028030, -0.106049, -1.108658, 0.770017, 0.638003, 0.005075, -0.637836, 0.769576, 0.030303, 0.015428, -0.026571, 0.999528, 1.206635, 25.000000
2012-11-26 15:08:38.933, 13.481058, 0.007568, -0.136673, -1.074341, 0.752206, 0.658898, 0.006292, -0.658520, 0.751369, 0.042378, 0.023195, -0.036021, 0.999082, 2.206635, 25.000000
2012-11-26 15:08:38.964, 13.512609, 0.087875, -0.049744, -1.028778, 0.733016, 0.680155, 0.008718, -0.679527, 0.731645, 0.054217, 0.030497, -0.045666, 0.998491, 2.206635, 25.000000
2012-11-26 15:08:38.996, 13.544225, 0.108566, 0.144821, -1.249954, 0.709925, 0.704187, 0.011288, -0.703563, 0.708393, 0.056380, 0.031706, -0.047967, 0.998346, 2.206635, 25.000000
2012-11-26 15:08:39.029, 13.576801, 0.154724, 0.165009, -1.336258, 0.683009, 0.730169, 0.018747, -0.730285, 0.682193, 0.035997, 0.013495, -0.038277, 0.999176, 2.206635, 25.000000
2012-11-26 15:08:39.059, 13.607455, 0.194443, 0.093613, -0.962097, 0.683009, 0.730169, 0.018747, -0.730285, 0.682193, 0.035997, 0.013495, -0.038277, 0.999176, 2.206635, 25.000000
2012-11-26 15:08:39.091, 13.639609, 0.172180, 0.059616, -0.756866, 0.626261, 0.779349, 0.020293, -0.779189, 0.624850, 0.049263, 0.025713, -0.046664, 0.998580, 2.206635, 25.000000
2012-11-26 15:08:39.123, 13.671287, 0.218872, 0.121048, -0.815521, 0.589314, 0.807527, 0.024700, -0.806982, 0.586905, 0.065745, 0.038594, -0.058677, 0.997531, 2.206635, 25.000000
2012-11-26 15:08:39.155, 13.703006, 0.237473, 0.131546, -0.994110, 0.589314, 0.807527, 0.024700, -0.806982, 0.586905, 0.065745, 0.038594, -0.058677, 0.997531, 2.206635, 25.000000
2012-11-26 15:08:39.187, 13.735293, 0.177872, 0.037384, -0.977112, 0.501791, 0.864548, 0.027602, -0.864245, 0.499781, 0.057443, 0.035867, -0.052679, 0.997967, 0.206635, 25.000000
2012-11-26 15:08:39.220, 13.767737, 0.102036, 0.010513, -0.961411, 0.453509, 0.890965, 0.022607, -0.890395, 0.451814, 0.055327, 0.039080, -0.045221, 0.998212, 359.206635, 25.000000
2012-11-26 15:08:39.252, 13.800050, 0.065994, 0.003860, -0.982681, 0.453509, 0.890965, 0.022607, -0.890395, 0.451814, 0.055327, 0.039080, -0.045221, 0.998212, 358.206635, 25.000000
2012-11-26 15:08:39.284, 13.832002, 0.062027, -0.014557, -0.914536, 0.402332, 0.915243, 0.021448, -0.914679, 0.400875, 0.051589, 0.038618, -0.040374, 0.998438, 357.206635, 25.000000
2012-11-26 15:08:39.314, 13.862610, 0.072220, 0.002228, -0.924271, 0.295313, 0.955097, 0.024089, -0.954287, 0.293658, 0.055691, 0.046117, -0.039434, 0.998157, 355.206635, 25.000000
2012-11-26 15:08:39.347, 13.894757, 0.085739, 0.028839, -0.954742, 0.295313, 0.955097, 0.024089, -0.954287, 0.293658, 0.055691, 0.046117, -0.039434, 0.998157, 353.206635, 25.000000
2012-11-26 15:08:39.379, 13.927184, 0.068130, 0.013077, -0.884827, 0.239600, 0.970562, 0.024531, -0.969579, 0.237901, 0.057620, 0.050088, -0.037590, 0.998037, 351.206635, 25.000000
2012-11-26 15:08:39.413, 13.960937, 0.042328, -0.030655, -0.927658, 0.134781, 0.990320, 0.033176, -0.989763, 0.132968, 0.051852, 0.046938, -0.039825, 0.998104, 349.206635, 25.000000
2012-11-26 15:08:39.443, 13.991545, 0.046158, -0.079895, -1.016510, 0.134781, 0.990320, 0.033176, -0.989763, 0.132968, 0.051852, 0.046938, -0.039825, 0.998104, 321.708191, 25.000000
2012-11-26 15:08:39.476, 14.024001, 0.091446, -0.096909, -1.087982, 0.092324, 0.995125, 0.034691, -0.994809, 0.090685, 0.046162, 0.042792, -0.038772, 0.998331, 321.708191, 25.000000
2012-11-26 15:08:39.508, 14.056141, 0.076843, -0.036713, -1.166306, 0.053972, 0.998057, 0.031134, -0.997514, 0.052475, 0.047023, 0.045298, -0.033594, 0.998408, 319.020172, 25.000000
2012-11-26 15:08:39.539, 14.087337, 0.080872, -0.067917, -1.145462, 0.014570, 0.999479, 0.028818, -0.998618, 0.013090, 0.050905, 0.050501, -0.029520, 0.998288, 317.780090, 25.000000
2012-11-26 15:08:39.570, 14.118559, 0.122864, -0.146347, -1.107285, -0.026740, 0.999120, 0.032314, -0.998029, -0.028518, 0.055893, 0.056766, -0.030756, 0.997914, 313.842865, 25.000000
2012-11-26 15:08:39.603, 14.150994, 0.116089, 0.018478, -1.273483, -0.067042, 0.997045, 0.037503, -0.995548, -0.069343, 0.063834, 0.066246, -0.033057, 0.997256, 311.178772, 25.000000
2012-11-26 15:08:39.635, 14.182719, 0.019958, 0.181168, -1.296692, -0.112143, 0.992718, 0.043991, -0.991589, -0.114675, 0.060007, 0.064614, -0.036891, 0.997228, 309.802307, 25.000000
2012-11-26 15:08:39.666, 14.214226, 0.073990, 0.097000, -1.014236, -0.164897, 0.984936, 0.052067, -0.984744, -0.167380, 0.047574, 0.055572, -0.043428, 0.997510, 306.577118, 25.000000
2012-11-26 15:08:39.699, 14.246733, 0.059616, -0.014099, -0.772263, -0.212389, 0.975699, 0.053874, -0.975045, -0.215248, 0.054370, 0.064645, -0.040982, 0.997066, 301.738739, 25.000000
2012-11-26 15:08:39.731, 14.278842, -0.013214, 0.017548, -0.840530, -0.249129, 0.966979, 0.053724, -0.965125, -0.252493, 0.069151, 0.080432, -0.034623, 0.996159, 301.738739, 25.000000
2012-11-26 15:08:39.763, 14.311114, -0.029648, 0.065155, -0.858597, -0.288514, 0.956256, 0.048318, -0.953398, -0.291571, 0.077575, 0.088270, -0.023685, 0.995815, 300.510071, 25.000000
2012-11-26 15:08:39.795, 14.343189, 0.003433, 0.100662, -0.971771, -0.332029, 0.942417, 0.040080, -0.939162, -0.334245, 0.079087, 0.087929, -0.011383, 0.996062, 297.890106, 25.000000
2012-11-26 15:08:39.827, 14.374942, 0.052567, 0.112991, -1.081741, -0.373843, 0.926744, 0.037245, -0.924190, -0.375597, 0.069287, 0.078200, -0.008519, 0.996901, 293.450989, 25.000000
2012-11-26 15:08:39.860, 14.407633, 0.110672, 0.012344, -1.041336, -0.411885, 0.910426, 0.038414, -0.909064, -0.413447, 0.051613, 0.062872, -0.013662, 0.997928, 292.016998, 25.000000
2012-11-26 15:08:39.891, 14.439010, 0.082031, -0.066925, -0.871719, -0.444384, 0.895020, 0.038228, -0.894240, -0.445734, 0.040686, 0.053455, -0.016105, 0.998440, 289.414856, 25.000000
2012-11-26 15:08:39.924, 14.471876, 0.075867, -0.105057, -0.817429, -0.475608, 0.878948, 0.035318, -0.878106, -0.476770, 0.040240, 0.052207, -0.011874, 0.998566, 288.265350, 25.000000
2012-11-26 15:08:39.956, 14.503710, 0.041031, -0.068695, -0.872314, -0.508421, 0.860487, 0.032711, -0.859738, -0.509387, 0.037073, 0.048564, -0.009274, 0.998777, 284.755341, 25.000000
2012-11-26 15:08:39.988, 14.536218, 0.010406, -0.036331, -0.967636, -0.544935, 0.837977, 0.028979, -0.837577, -0.545626, 0.027517, 0.038871, -0.009278, 0.999201, 291.227692, 25.000000
2012-11-26 15:08:40.019, 14.567490, -0.022217, -0.041077, -1.028381, -0.582625, 0.812330, 0.025838, -0.812327, -0.583048, 0.013390, 0.025942, -0.013187, 0.999576, 291.227692, 25.000000
2012-11-26 15:08:40.052, 14.599705, -0.021042, -0.078262, -1.024399, -0.618499, 0.785416, 0.024073, -0.785646, -0.618676, -0.000122, 0.014798, -0.018988, 0.999710, 289.761993, 25.000000
2012-11-26 15:08:40.083, 14.631202, -0.012085, -0.075211, -1.035110, -0.651124, 0.758632, 0.022675, -0.758919, -0.651139, -0.007743, 0.008891, -0.022250, 0.999713, 285.332733, 25.000000
2012-11-26 15:08:40.115, 14.663466, 0.020599, -0.009003, -1.054459, -0.681752, 0.731224, 0.022937, -0.731539, -0.681719, -0.010437, 0.008005, -0.023895, 0.999682, 282.583374, 25.000000
2012-11-26 15:08:40.147, 14.695138, 0.006058, 0.042618, -1.057663, -0.711605, 0.702205, 0.022942, -0.702470, -0.711692, -0.005544, 0.012435, -0.020061, 0.999721, 281.236786, 25.000000
2012-11-26 15:08:40.179, 14.727329, -0.048599, -0.011978, -0.967484, -0.741486, 0.670565, 0.023254, -0.670694, -0.741728, 0.002881, 0.019180, -0.013460, 0.999725, 278.523956, 25.000000
2012-11-26 15:08:40.212, 14.759723, 0.044815, -0.042282, -0.905869, -0.768824, 0.638846, 0.028013, -0.638894, -0.769249, 0.008381, 0.026903, -0.011454, 0.999572, 274.280396, 25.000000
2012-11-26 15:08:40.243, 14.791176, 0.161560, 0.281494, -1.399460, -0.793537, 0.607759, 0.030463, -0.608109, -0.793848, -0.002933, 0.022400, -0.020852, 0.999532, 272.970734, 25.000000
2012-11-26 15:08:40.274, 14.822350, 0.119003, 0.260117, -1.670822, -0.819340, 0.572549, 0.029476, -0.573291, -0.817853, -0.049535, -0.004255, -0.057484, 0.998337, 272.970734, 25.000000
2012-11-26 15:08:40.305, 14.853435, 0.145889, 0.130707, -1.011246, -0.840722, 0.540767, 0.027499, -0.541102, -0.837209, -0.079306, -0.019864, -0.081554, 0.996471, 270.324646, 25.000000
2012-11-26 15:08:40.337, 14.885433, 0.137741, 0.109650, -0.826553, -0.840722, 0.540767, 0.027499, -0.541102, -0.837209, -0.079306, -0.019864, -0.081554, 0.996471, 266.396423, 25.000000
2012-11-26 15:08:40.369, 14.917592, 0.155701, 0.171326, -0.936996, -0.880522, 0.473203, 0.027579, -0.474005, -0.878919, -0.053107, -0.000891, -0.059835, 0.998208, 265.246643, 25.000000
2012-11-26 15:08:40.401, 14.949084, 0.202927, 0.178665, -1.056900, -0.900715, 0.433353, 0.030291, -0.434411, -0.898539, -0.062568, 0.000103, -0.069515, 0.997581, 262.576447, 25.000000
2012-11-26 15:08:40.433, 14.981144, 0.168930, 0.119431, -0.996078, -0.900715, 0.433353, 0.030291, -0.434411, -0.898539, -0.062568, 0.000103, -0.069515, 0.997581, 261.113708, 25.000000
2012-11-26 15:08:40.466, 15.013569, 0.121582, 0.048370, -0.890015, -0.918444, 0.394500, 0.028832, -0.395548, -0.915653, -0.071566, -0.001833, -0.077133, 0.997019, 256.869751, 25.000000
2012-11-26 15:08:40.497, 15.045486, 0.118301, 0.080643, -0.888092, -0.948036, 0.317431, 0.021572, -0.318140, -0.944987, -0.076071, -0.003762, -0.078981, 0.996869, 254.173981, 25.000000
2012-11-26 15:08:40.529, 15.077049, 0.070618, 0.155945, -0.950089, -0.948036, 0.317431, 0.021572, -0.318140, -0.944987, -0.076071, -0.003762, -0.078981, 0.996869, 252.813110, 25.000000
2012-11-26 15:08:40.561, 15.108656, 0.013870, 0.141052, -0.966675, -0.961151, 0.275665, 0.014091, -0.275884, -0.957780, -0.080900, -0.008805, -0.081644, 0.996623, 252.813110, 25.000000
2012-11-26 15:08:40.593, 15.140833, 0.014908, 0.062820, -0.930069, -0.979258, 0.202527, 0.006104, -0.202123, -0.974313, -0.099302, -0.014164, -0.098476, 0.995039, 248.536041, 25.000000
2012-11-26 15:08:40.624, 15.172079, -0.000565, 0.040802, -0.983643, -0.979258, 0.202527, 0.006104, -0.202123, -0.974313, -0.099302, -0.014164, -0.098476, 0.995039, 246.079453, 25.000000
2012-11-26 15:08:40.656, 15.203716, 0.007538, 0.004333, -1.084305, -0.984544, 0.175135, 0.000750, -0.174276, -0.979274, -0.103199, -0.017339, -0.101735, 0.994660, 245.065918, 25.000000
2012-11-26 15:08:40.687, 15.234936, 0.027451, -0.027603, -1.091919, -0.988307, 0.152463, -0.001913, -0.151341, -0.982403, -0.109452, -0.018567, -0.107882, 0.993990, 243.302765, 25.000000
2012-11-26 15:08:40.719, 15.267046, 0.022049, -0.081436, -1.046494, -0.990849, 0.134972, 0.001195, -0.134210, -0.984236, -0.115180, -0.014370, -0.114286, 0.993344, 237.492981, 25.000000
2012-11-26 15:08:40.751, 15.299278, 0.037460, 0.018494, -1.121445, -0.992725, 0.120333, 0.004030, -0.120002, -0.986173, -0.114294, -0.009778, -0.113946, 0.993439, 237.492981, 25.000000
2012-11-26 15:08:40.783, 15.330899, 0.117981, 0.112213, -1.376282, -0.994151, 0.107717, 0.007842, -0.107892, -0.987227, -0.117231, -0.004886, -0.117391, 0.993074, 236.160477, 25.000000
2012-11-26 15:08:40.816, 15.363714, 0.064774, 0.307587, -1.525391, -0.995177, 0.097808, 0.007486, -0.097934, -0.986310, -0.132670, -0.005593, -0.132764, 0.991132, 236.160477, 25.000000
2012-11-26 15:08:40.848, 15.395745, 0.009323, 0.341019, -1.472855, -0.995959, 0.089792, 0.001897, -0.089083, -0.984970, -0.147978, -0.011419, -0.147549, 0.988989, 236.160477, 25.000000
2012-11-26 15:08:40.880, 15.428428, -0.056610, 0.282745, -1.245468, -0.996245, 0.086329, -0.006533, -0.084323, -0.984660, -0.152758, -0.019620, -0.151633, 0.988242, 234.908142, 25.000000
2012-11-26 15:08:40.912, 15.460126, -0.037201, 0.194122, -0.923004, -0.995975, 0.089507, -0.004741, -0.087763, -0.984578, -0.151343, -0.018214, -0.150318, 0.988470, 234.908142, 25.000000
2012-11-26 15:08:40.944, 15.491816, -0.058243, 0.190948, -0.873886, -0.995439, 0.095404, 0.000038, -0.094490, -0.985853, -0.138441, -0.013170, -0.137813, 0.990371, 234.908142, 25.000000
2012-11-26 15:08:40.975, 15.523279, -0.051666, 0.195114, -0.843170, -0.995394, 0.095873, 0.000362, -0.095173, -0.987655, -0.124418, -0.011571, -0.123880, 0.992230, 234.908142, 25.000000
2012-11-26 15:08:41.007, 15.554641, -0.029709, 0.228577, -0.921906, -0.995719, 0.092387, 0.002777, -0.092054, -0.988525, -0.119766, -0.008320, -0.119509, 0.992798, 234.908142, 25.000000
2012-11-26 15:08:41.039, 15.587121, -0.053207, 0.197891, -0.877777, -0.995892, 0.090130, 0.008667, -0.090508, -0.988156, -0.123918, -0.002604, -0.124193, 0.992255, 234.908142, 25.000000
2012-11-26 15:08:41.071, 15.618788, -0.014465, 0.088287, -0.772400, -0.995815, 0.090711, 0.011178, -0.091397, -0.988158, -0.123251, -0.000134, -0.123757, 0.992313, 234.908142, 25.000000
2012-11-26 15:08:41.104, 15.651685, -0.016113, -0.010422, -0.703186, -0.994918, 0.099838, 0.013069, -0.100678, -0.988393, -0.113764, 0.001559, -0.114502, 0.993422, 234.908142, 25.000000
2012-11-26 15:08:41.135, 15.683201, -0.000137, -0.043442, -0.706909, -0.993624, 0.111870, 0.013983, -0.112720, -0.988157, -0.104118, 0.002170, -0.105031, 0.994467, 234.908142, 25.000000
2012-11-26 15:08:41.166, 15.714470, -0.034485, -0.017746, -0.735077, -0.992326, 0.122899, 0.013591, -0.123637, -0.987709, -0.095626, 0.001671, -0.096573, 0.995325, 234.908142, 25.000000
2012-11-26 15:08:41.198, 15.746469, 0.000168, 0.009033, -0.828461, -0.991456, 0.129273, 0.017425, -0.130358, -0.986738, -0.096720, 0.004691, -0.098165, 0.995159, 234.908142, 25.000000
2012-11-26 15:08:41.231, 15.779031, 0.031555, 0.063782, -1.029648, -0.990914, 0.133233, 0.018383, -0.134420, -0.985638, -0.102223, 0.004499, -0.103765, 0.994592, 234.908142, 25.000000
2012-11-26 15:08:41.263, 15.811148, 0.047150, 0.118958, -1.305161, -0.990915, 0.134163, 0.009368, -0.134401, -0.985326, -0.105212, -0.004885, -0.105515, 0.994406, 234.908142, 25.000000
2012-11-26 15:08:41.295, 15.843138, 0.034134, 0.103989, -1.303360, -0.991006, 0.133805, 0.001859, -0.133158, -0.984653, -0.112815, -0.013265, -0.112048, 0.993614, 234.908142, 25.000000
2012-11-26 15:08:41.326, 15.874664, 0.044891, 0.043716, -1.229050, -0.991059, 0.133295, 0.005844, -0.133073, -0.984339, -0.115623, -0.009660, -0.115367, 0.993276, 234.908142, 25.000000
2012-11-26 15:08:41.358, 15.906314, 0.046066, 0.014435, -1.208282, -0.991444, 0.130404, 0.005853, -0.130253, -0.985361, -0.109992, -0.008576, -0.109813, 0.993915, 234.908142, 25.000000
2012-11-26 15:08:41.391, 15.938783, 0.061203, 0.222321, -1.239807, -0.992548, 0.121616, 0.007670, -0.121702, -0.986135, -0.112807, -0.006155, -0.112900, 0.993587, 234.908142, 25.000000
2012-11-26 15:08:41.422, 15.970521, 0.051636, 0.337097, -1.423813, -0.994411, 0.105151, 0.009488, -0.105501, -0.986228, -0.127370, -0.004036, -0.127659, 0.991810, 234.908142, 25.000000
2012-11-26 15:08:41.454, 16.001823, 0.090286, 0.115799, -1.043671, -0.996000, 0.089283, 0.003504, -0.088906, -0.986363, -0.138506, -0.008910, -0.138263, 0.990355, 234.908142, 25.000000
2012-11-26 15:08:41.487, 16.034703, 0.115326, 0.035889, -0.777420, -0.996675, 0.081461, -0.001535, -0.080643, -0.989003, -0.123973, -0.011617, -0.123437, 0.992284, 234.908142, 25.000000
2012-11-26 15:08:41.519, 16.067232, 0.119995, 0.118256, -0.790253, -0.996675, 0.081461, -0.001535, -0.080643, -0.989003, -0.123973, -0.011617, -0.123437, 0.992284, 234.908142, 25.000000
2012-11-26 15:08:41.550, 16.098077, 0.027817, 0.195496, -0.887482, -0.998818, 0.048313, -0.005362, -0.047465, -0.993150, -0.106775, -0.010484, -0.106394, 0.994269, 234.908142, 25.000000
2012-11-26 15:08:41.581, 16.129578, 0.030685, 0.156433, -0.860733, -0.999619, 0.026718, -0.006920, -0.025777, -0.993383, -0.111914, -0.009864, -0.111693, 0.993694, 234.908142, 25.000000
2012-11-26 15:08:41.613, 16.161018, 0.048538, 0.111664, -0.880219, -0.999619, 0.026718, -0.006920, -0.025777, -0.993383, -0.111914, -0.009864, -0.111693, 0.993694, 234.908142, 25.000000
2012-11-26 15:08:41.646, 16.193919, 0.038849, 0.090744, -0.926773, -0.999897, 0.011097, -0.009096, -0.009974, -0.993270, -0.115390, -0.010315, -0.115287, 0.993279, 234.908142, 25.000000
2012-11-26 15:08:41.678, 16.226448, 0.055481, 0.039444, -0.838547, -0.999721, -0.014515, -0.018620, 0.016670, -0.992471, -0.121341, -0.016719, -0.121618, 0.992436, 234.908142, 25.000000
2012-11-26 15:08:41.711, 16.259462, 0.069000, 0.043686, -0.815628, -0.999721, -0.014515, -0.018620, 0.016670, -0.992471, -0.121341, -0.016719, -0.121618, 0.992436, 234.908142, 25.000000
2012-11-26 15:08:41.744, 16.292318, 0.061081, 0.043579, -0.803909, -0.999463, -0.027027, -0.018534, 0.029037, -0.992525, -0.118539, -0.015192, -0.119014, 0.992776, 234.908142, 25.000000
2012-11-26 15:08:41.775, 16.322748, 0.038223, 0.056763, -0.832901, -0.998304, -0.055198, -0.018531, 0.056900, -0.992375, -0.109340, -0.012354, -0.110209, 0.993832, 233.068161, 25.000000
2012-11-26 15:08:41.807, 16.354888, 0.037079, 0.087692, -0.950516, -0.998304, -0.055198, -0.018531, 0.056900, -0.992375, -0.109340, -0.012354, -0.110209, 0.993832, 233.068161, 25.000000
2012-11-26 15:08:41.839, 16.386789, 0.043152, 0.081451, -1.081863, -0.997478, -0.068077, -0.020066, 0.069855, -0.991689, -0.108040, -0.012544, -0.109169, 0.993944, 231.068161, 25.000000
2012-11-26 15:08:41.871, 16.418841, 0.078461, 0.020905, -1.215714, -0.996653, -0.077368, -0.026389, 0.079746, -0.991182, -0.105825, -0.017969, -0.107575, 0.994035, 231.068161, 25.000000
2012-11-26 15:08:41.902, 16.450553, 0.032959, 0.050140, -1.291504, -0.996270, -0.080524, -0.031022, 0.083303, -0.991265, -0.102249, -0.022517, -0.104452, 0.994275, 230.068161, 25.000000
2012-11-26 15:08:41.935, 16.483207, 0.023254, 0.073608, -1.250137, -0.996152, -0.081214, -0.032963, 0.084274, -0.990830, -0.105615, -0.024083, -0.107987, 0.993861, 229.068161, 25.000000
2012-11-26 15:08:41.966, 16.514107, 0.045288, 0.087006, -1.184601, -0.996087, -0.082752, -0.031043, 0.085581, -0.990796, -0.104878, -0.022078, -0.107124, 0.994000, 228.068161, 25.000000
2012-11-26 15:08:41.998, 16.546443, 0.006134, 0.217117, -1.303818, -0.996429, -0.079414, -0.028677, 0.081930, -0.991499, -0.101082, -0.020406, -0.103070, 0.994465, 228.068161, 25.000000
2012-11-26 15:08:42.029, 16.577294, -0.031265, 0.216507, -1.272751, -0.996447, -0.078714, -0.029945, 0.081475, -0.991005, -0.106164, -0.021319, -0.108226, 0.993898, 228.068161, 25.000000
2012-11-26 15:08:42.060, 16.608536, -0.036514, 0.152802, -0.974350, -0.996505, -0.076423, -0.033728, 0.079766, -0.990444, -0.112507, -0.024807, -0.114804, 0.993078, 228.068161, 25.000000
2012-11-26 15:08:42.092, 16.640150, -0.033630, 0.154205, -0.870544, -0.997028, -0.068698, -0.034865, 0.071975, -0.992011, -0.103599, -0.027469, -0.105800, 0.994008, 228.068161, 25.000000
2012-11-26 15:08:42.124, 16.671819, -0.046753, 0.162643, -0.909286, -0.997499, -0.060812, -0.036011, 0.063881, -0.993772, -0.091301, -0.030234, -0.093374, 0.995172, 228.068161, 25.000000
2012-11-26 15:08:42.156, 16.704347, -0.025024, 0.082123, -0.801193, -0.997949, -0.054925, -0.032893, 0.057643, -0.994418, -0.088371, -0.027855, -0.090086, 0.995544, 228.068161, 25.000000
2012-11-26 15:08:42.188, 16.736372, 0.013885, 0.014191, -0.828278, -0.998631, -0.045319, -0.026124, 0.047392, -0.995243, -0.085125, -0.022142, -0.086246, 0.996028, 228.068161, 25.000000
2012-11-26 15:08:42.219, 16.767013, -0.021790, 0.104065, -0.980026, -0.999074, -0.034902, -0.025156, 0.036859, -0.995946, -0.082056, -0.022190, -0.082907, 0.996310, 228.068161, 25.000000
2012-11-26 15:08:42.251, 16.799273, 0.007309, 0.069519, -0.935135, -0.999367, -0.029197, -0.020306, 0.030907, -0.995484, -0.089761, -0.017593, -0.090332, 0.995756, 228.068161, 25.000000
2012-11-26 15:08:42.284, 16.831612, 0.034836, 0.003922, -0.795364, -0.999634, -0.019989, -0.018233, 0.021589, -0.995506, -0.092210, -0.016308, -0.092570, 0.995573, 228.068161, 25.000000
